Federated Finetuning LLM-LoRA with params:
global_model: chavinlo/alpaca-native
data_path: ./data
output_dir: ./lora-shepherd-7b/
client_selection_strategy: random
client_selection_frac: 0.1
num_communication_rounds: 10
num_clients: 10
local_batch_size: 64
local_micro_batch_size: 8
local_num_epochs: 10
local_learning_rate: 0.0003
local_val_set_size: 0
local_save_steps: 3
cutoff_len: 512
lora_r: 16
lora_alpha: 16
lora_dropout: 0.05
lora_target_modules: ['q_proj']
train_on_inputs: True
group_by_length: True
resume_from_checkpoint: False
prompt template: alpaca

The process of federated instruction-tuning has started..

Conducting the client selection

Preparing the local dataset and trainer for Client_2
Initiating the local training of Client_2
Local training starts ... 
{'loss': 5.0019, 'grad_norm': 0.21112509071826935, 'learning_rate': 0.00029999477988515747, 'epoch': 0.0}
{'loss': 1.3753, 'grad_norm': 0.3300268352031708, 'learning_rate': 0.0002828519227423003, 'epoch': 0.57}
{'loss': 1.321, 'grad_norm': 0.3440648913383484, 'learning_rate': 0.0002828467026274578, 'epoch': 0.57}
{'loss': 1.3404, 'grad_norm': 0.31911614537239075, 'learning_rate': 0.00028284148251261524, 'epoch': 0.57}
{'loss': 1.3818, 'grad_norm': 0.3594624698162079, 'learning_rate': 0.00028283626239777274, 'epoch': 0.57}
{'loss': 1.3584, 'grad_norm': 0.33879172801971436, 'learning_rate': 0.0002828310422829302, 'epoch': 0.57}
{'loss': 1.3382, 'grad_norm': 0.31033506989479065, 'learning_rate': 0.0002828258221680877, 'epoch': 0.57}
{'loss': 1.3425, 'grad_norm': 0.3154884874820709, 'learning_rate': 0.0002828206020532452, 'epoch': 0.57}
{'loss': 1.3529, 'grad_norm': 0.3501278758049011, 'learning_rate': 0.0002828153819384026, 'epoch': 0.57}
{'loss': 1.3318, 'grad_norm': 0.2927130162715912, 'learning_rate': 0.00028281016182356007, 'epoch': 0.57}
{'loss': 1.3783, 'grad_norm': 0.4944324195384979, 'learning_rate': 0.00028280494170871757, 'epoch': 0.57}
{'loss': 1.3492, 'grad_norm': 0.37213340401649475, 'learning_rate': 0.00028279972159387507, 'epoch': 0.57}
{'loss': 1.3811, 'grad_norm': 0.33157986402511597, 'learning_rate': 0.0002827945014790325, 'epoch': 0.57}
{'loss': 1.3814, 'grad_norm': 0.3915920555591583, 'learning_rate': 0.00028278928136418996, 'epoch': 0.57}
{'loss': 1.3538, 'grad_norm': 0.328556627035141, 'learning_rate': 0.00028278406124934745, 'epoch': 0.57}
{'loss': 1.402, 'grad_norm': 0.3558339476585388, 'learning_rate': 0.00028277884113450495, 'epoch': 0.57}
{'loss': 1.4334, 'grad_norm': 0.40915361046791077, 'learning_rate': 0.0002827736210196624, 'epoch': 0.57}
{'loss': 1.2633, 'grad_norm': 0.3692183792591095, 'learning_rate': 0.0002827684009048199, 'epoch': 0.57}
{'loss': 1.3313, 'grad_norm': 0.40992048382759094, 'learning_rate': 0.00028276318078997734, 'epoch': 0.57}
{'loss': 1.3435, 'grad_norm': 0.38596832752227783, 'learning_rate': 0.00028275796067513484, 'epoch': 0.57}
{'loss': 1.3306, 'grad_norm': 0.40625208616256714, 'learning_rate': 0.00028275274056029234, 'epoch': 0.57}
{'loss': 1.3394, 'grad_norm': 0.3647380769252777, 'learning_rate': 0.0002827475204454498, 'epoch': 0.58}
{'loss': 1.334, 'grad_norm': 0.3385157883167267, 'learning_rate': 0.0002827423003306072, 'epoch': 0.58}
{'loss': 1.3719, 'grad_norm': 0.34348011016845703, 'learning_rate': 0.0002827370802157647, 'epoch': 0.58}
{'loss': 1.3048, 'grad_norm': 0.3134527802467346, 'learning_rate': 0.0002827318601009222, 'epoch': 0.58}
{'loss': 1.336, 'grad_norm': 0.3213128447532654, 'learning_rate': 0.00028272663998607966, 'epoch': 0.58}
{'loss': 1.3167, 'grad_norm': 0.3424569368362427, 'learning_rate': 0.0002827214198712371, 'epoch': 0.58}
{'loss': 1.2973, 'grad_norm': 0.35998281836509705, 'learning_rate': 0.0002827161997563946, 'epoch': 0.58}
{'loss': 1.2894, 'grad_norm': 0.36230403184890747, 'learning_rate': 0.0002827109796415521, 'epoch': 0.58}
{'loss': 1.3204, 'grad_norm': 0.4011653661727905, 'learning_rate': 0.00028270575952670955, 'epoch': 0.58}
{'loss': 1.3503, 'grad_norm': 0.37105652689933777, 'learning_rate': 0.00028270053941186705, 'epoch': 0.58}
{'loss': 1.3178, 'grad_norm': 0.33814918994903564, 'learning_rate': 0.0002826953192970245, 'epoch': 0.58}
{'loss': 1.2956, 'grad_norm': 0.35489892959594727, 'learning_rate': 0.000282690099182182, 'epoch': 0.58}
{'loss': 1.3185, 'grad_norm': 0.3677176535129547, 'learning_rate': 0.0002826848790673395, 'epoch': 0.58}
{'loss': 1.2703, 'grad_norm': 0.34545597434043884, 'learning_rate': 0.00028267965895249693, 'epoch': 0.58}
{'loss': 1.3212, 'grad_norm': 0.3820885419845581, 'learning_rate': 0.0002826744388376544, 'epoch': 0.58}
{'loss': 1.3114, 'grad_norm': 0.33689433336257935, 'learning_rate': 0.0002826692187228119, 'epoch': 0.58}
{'loss': 1.3184, 'grad_norm': 0.3150714933872223, 'learning_rate': 0.0002826639986079694, 'epoch': 0.58}
{'loss': 1.3582, 'grad_norm': 0.38212403655052185, 'learning_rate': 0.0002826587784931268, 'epoch': 0.58}
{'loss': 1.3619, 'grad_norm': 0.3739483654499054, 'learning_rate': 0.00028265355837828426, 'epoch': 0.58}
{'loss': 1.3488, 'grad_norm': 0.36628806591033936, 'learning_rate': 0.00028264833826344176, 'epoch': 0.58}
{'loss': 1.3343, 'grad_norm': 0.32475125789642334, 'learning_rate': 0.00028264311814859926, 'epoch': 0.58}
{'loss': 1.3103, 'grad_norm': 0.2940281331539154, 'learning_rate': 0.0002826378980337567, 'epoch': 0.58}
{'loss': 1.3225, 'grad_norm': 0.3134104907512665, 'learning_rate': 0.0002826326779189142, 'epoch': 0.58}
{'loss': 1.3262, 'grad_norm': 0.31775984168052673, 'learning_rate': 0.00028262745780407165, 'epoch': 0.58}
{'loss': 1.3345, 'grad_norm': 0.3154451549053192, 'learning_rate': 0.00028262223768922914, 'epoch': 0.58}
{'loss': 1.3083, 'grad_norm': 0.3435361683368683, 'learning_rate': 0.00028261701757438664, 'epoch': 0.58}
{'loss': 1.3382, 'grad_norm': 0.37855449318885803, 'learning_rate': 0.0002826117974595441, 'epoch': 0.58}
{'loss': 1.3574, 'grad_norm': 0.3629615008831024, 'learning_rate': 0.00028260657734470153, 'epoch': 0.58}
{'loss': 1.3126, 'grad_norm': 0.3362327814102173, 'learning_rate': 0.00028260135722985903, 'epoch': 0.58}
{'loss': 1.3858, 'grad_norm': 0.3493959903717041, 'learning_rate': 0.00028259613711501653, 'epoch': 0.58}
{'loss': 1.351, 'grad_norm': 0.3669147789478302, 'learning_rate': 0.00028259091700017397, 'epoch': 0.58}
{'loss': 1.3389, 'grad_norm': 0.343813955783844, 'learning_rate': 0.0002825856968853314, 'epoch': 0.58}
{'loss': 1.3472, 'grad_norm': 0.35115352272987366, 'learning_rate': 0.0002825804767704889, 'epoch': 0.58}
{'loss': 1.3406, 'grad_norm': 0.4465729594230652, 'learning_rate': 0.0002825752566556464, 'epoch': 0.58}
{'loss': 1.3539, 'grad_norm': 0.3013078272342682, 'learning_rate': 0.00028257003654080386, 'epoch': 0.58}
{'loss': 1.349, 'grad_norm': 0.33112189173698425, 'learning_rate': 0.00028256481642596136, 'epoch': 0.58}
{'loss': 1.3477, 'grad_norm': 0.3335486650466919, 'learning_rate': 0.0002825595963111188, 'epoch': 0.58}
{'loss': 1.3525, 'grad_norm': 0.3190293312072754, 'learning_rate': 0.0002825543761962763, 'epoch': 0.58}
{'loss': 1.3948, 'grad_norm': 0.37050342559814453, 'learning_rate': 0.0002825491560814338, 'epoch': 0.58}
{'loss': 1.3247, 'grad_norm': 0.3146403729915619, 'learning_rate': 0.00028254393596659124, 'epoch': 0.58}
{'loss': 1.3825, 'grad_norm': 0.34637075662612915, 'learning_rate': 0.0002825387158517487, 'epoch': 0.58}
{'loss': 1.3408, 'grad_norm': 0.3914540410041809, 'learning_rate': 0.0002825334957369062, 'epoch': 0.58}
{'loss': 1.3445, 'grad_norm': 0.34703484177589417, 'learning_rate': 0.0002825282756220637, 'epoch': 0.58}
{'loss': 1.3487, 'grad_norm': 0.35493651032447815, 'learning_rate': 0.0002825230555072211, 'epoch': 0.58}
{'loss': 1.3603, 'grad_norm': 0.43568211793899536, 'learning_rate': 0.0002825178353923786, 'epoch': 0.58}
{'loss': 1.3729, 'grad_norm': 0.36459508538246155, 'learning_rate': 0.00028251261527753607, 'epoch': 0.58}
{'loss': 1.2534, 'grad_norm': 0.3471699655056, 'learning_rate': 0.00028250739516269357, 'epoch': 0.58}
{'loss': 1.2718, 'grad_norm': 0.3837224245071411, 'learning_rate': 0.000282502175047851, 'epoch': 0.58}
{'loss': 1.2974, 'grad_norm': 0.47122928500175476, 'learning_rate': 0.0002824969549330085, 'epoch': 0.58}
{'loss': 1.3384, 'grad_norm': 0.4459078311920166, 'learning_rate': 0.00028249173481816595, 'epoch': 0.58}
{'loss': 1.3324, 'grad_norm': 0.4231854975223541, 'learning_rate': 0.00028248651470332345, 'epoch': 0.58}
{'loss': 1.2934, 'grad_norm': 0.3967893719673157, 'learning_rate': 0.0002824812945884809, 'epoch': 0.58}
{'loss': 1.3091, 'grad_norm': 0.37367570400238037, 'learning_rate': 0.0002824760744736384, 'epoch': 0.58}
{'loss': 1.3196, 'grad_norm': 0.33836629986763, 'learning_rate': 0.0002824708543587959, 'epoch': 0.58}
{'loss': 1.2944, 'grad_norm': 0.3439442813396454, 'learning_rate': 0.00028246563424395334, 'epoch': 0.58}
{'loss': 1.3359, 'grad_norm': 0.390837162733078, 'learning_rate': 0.00028246041412911084, 'epoch': 0.58}
{'loss': 1.2925, 'grad_norm': 0.4409264028072357, 'learning_rate': 0.0002824551940142683, 'epoch': 0.58}
{'loss': 1.3079, 'grad_norm': 0.3929913640022278, 'learning_rate': 0.0002824499738994258, 'epoch': 0.58}
{'loss': 1.3057, 'grad_norm': 0.3524834215641022, 'learning_rate': 0.0002824447537845832, 'epoch': 0.59}
{'loss': 1.326, 'grad_norm': 0.3488486707210541, 'learning_rate': 0.0002824395336697407, 'epoch': 0.59}
{'loss': 1.3274, 'grad_norm': 0.36636433005332947, 'learning_rate': 0.00028243431355489816, 'epoch': 0.59}
{'loss': 1.3163, 'grad_norm': 0.3951588273048401, 'learning_rate': 0.00028242909344005566, 'epoch': 0.59}
{'loss': 1.3089, 'grad_norm': 0.3555445671081543, 'learning_rate': 0.00028242387332521316, 'epoch': 0.59}
{'loss': 1.294, 'grad_norm': 0.32811763882637024, 'learning_rate': 0.0002824186532103706, 'epoch': 0.59}
{'loss': 1.3126, 'grad_norm': 0.35627979040145874, 'learning_rate': 0.00028241343309552805, 'epoch': 0.59}
{'loss': 1.2861, 'grad_norm': 0.35787859559059143, 'learning_rate': 0.00028240821298068555, 'epoch': 0.59}
{'loss': 1.3278, 'grad_norm': 0.3243470788002014, 'learning_rate': 0.00028240299286584305, 'epoch': 0.59}
{'loss': 1.2986, 'grad_norm': 0.3432452976703644, 'learning_rate': 0.0002823977727510005, 'epoch': 0.59}
{'loss': 1.3048, 'grad_norm': 0.36116549372673035, 'learning_rate': 0.000282392552636158, 'epoch': 0.59}
{'loss': 1.3061, 'grad_norm': 0.3953777849674225, 'learning_rate': 0.00028238733252131543, 'epoch': 0.59}
{'loss': 1.3374, 'grad_norm': 0.3274848461151123, 'learning_rate': 0.00028238211240647293, 'epoch': 0.59}
{'loss': 1.3007, 'grad_norm': 0.30969104170799255, 'learning_rate': 0.00028237689229163043, 'epoch': 0.59}
{'loss': 1.3299, 'grad_norm': 0.34256166219711304, 'learning_rate': 0.0002823716721767879, 'epoch': 0.59}
{'loss': 1.3448, 'grad_norm': 0.3200705349445343, 'learning_rate': 0.0002823664520619453, 'epoch': 0.59}
{'loss': 1.3073, 'grad_norm': 0.341903418302536, 'learning_rate': 0.0002823612319471028, 'epoch': 0.59}
{'loss': 1.3087, 'grad_norm': 0.34504401683807373, 'learning_rate': 0.0002823560118322603, 'epoch': 0.59}
{'loss': 1.3473, 'grad_norm': 0.3332713544368744, 'learning_rate': 0.00028235079171741776, 'epoch': 0.59}
{'loss': 1.3497, 'grad_norm': 0.3115644156932831, 'learning_rate': 0.0002823455716025752, 'epoch': 0.59}
{'loss': 1.3403, 'grad_norm': 0.32760176062583923, 'learning_rate': 0.0002823403514877327, 'epoch': 0.59}
{'loss': 1.3265, 'grad_norm': 0.35127508640289307, 'learning_rate': 0.0002823351313728902, 'epoch': 0.59}
{'loss': 1.3195, 'grad_norm': 0.3157079219818115, 'learning_rate': 0.00028232991125804764, 'epoch': 0.59}
{'loss': 1.3138, 'grad_norm': 0.3290106952190399, 'learning_rate': 0.00028232469114320514, 'epoch': 0.59}
{'loss': 1.3439, 'grad_norm': 0.3283202052116394, 'learning_rate': 0.0002823194710283626, 'epoch': 0.59}
{'loss': 1.3362, 'grad_norm': 0.35716941952705383, 'learning_rate': 0.0002823142509135201, 'epoch': 0.59}
{'loss': 1.3266, 'grad_norm': 0.38884615898132324, 'learning_rate': 0.0002823090307986776, 'epoch': 0.59}
{'loss': 1.3456, 'grad_norm': 0.3187543451786041, 'learning_rate': 0.00028230381068383503, 'epoch': 0.59}
{'loss': 1.3333, 'grad_norm': 0.3555031716823578, 'learning_rate': 0.00028229859056899247, 'epoch': 0.59}
{'loss': 1.3187, 'grad_norm': 0.32581570744514465, 'learning_rate': 0.00028229337045414997, 'epoch': 0.59}
{'loss': 1.3421, 'grad_norm': 0.35094529390335083, 'learning_rate': 0.00028228815033930747, 'epoch': 0.59}
{'loss': 1.3295, 'grad_norm': 0.35313135385513306, 'learning_rate': 0.0002822829302244649, 'epoch': 0.59}
{'loss': 1.3453, 'grad_norm': 0.4166494309902191, 'learning_rate': 0.00028227771010962236, 'epoch': 0.59}
{'loss': 1.3667, 'grad_norm': 0.367061972618103, 'learning_rate': 0.00028227248999477986, 'epoch': 0.59}
{'loss': 1.3591, 'grad_norm': 0.3629082143306732, 'learning_rate': 0.00028226726987993735, 'epoch': 0.59}
{'loss': 1.3697, 'grad_norm': 0.38612574338912964, 'learning_rate': 0.0002822620497650948, 'epoch': 0.59}
{'loss': 1.3905, 'grad_norm': 0.3742888271808624, 'learning_rate': 0.0002822568296502523, 'epoch': 0.59}
{'loss': 1.3923, 'grad_norm': 0.40921103954315186, 'learning_rate': 0.00028225160953540974, 'epoch': 0.59}
{'loss': 1.2236, 'grad_norm': 0.36349043250083923, 'learning_rate': 0.00028224638942056724, 'epoch': 0.59}
{'loss': 1.298, 'grad_norm': 0.4320054054260254, 'learning_rate': 0.00028224116930572474, 'epoch': 0.59}
{'loss': 1.3334, 'grad_norm': 0.4185323417186737, 'learning_rate': 0.0002822359491908822, 'epoch': 0.59}
{'loss': 1.3226, 'grad_norm': 0.46759188175201416, 'learning_rate': 0.0002822307290760396, 'epoch': 0.59}
{'loss': 1.348, 'grad_norm': 4.408458232879639, 'learning_rate': 0.0002822255089611971, 'epoch': 0.59}
{'loss': 1.3076, 'grad_norm': 0.3821983337402344, 'learning_rate': 0.0002822202888463546, 'epoch': 0.59}
{'loss': 1.3738, 'grad_norm': 0.39096927642822266, 'learning_rate': 0.00028221506873151207, 'epoch': 0.59}
{'loss': 1.3274, 'grad_norm': 0.4469246566295624, 'learning_rate': 0.0002822098486166695, 'epoch': 0.59}
{'loss': 1.2968, 'grad_norm': 0.4993138909339905, 'learning_rate': 0.000282204628501827, 'epoch': 0.59}
{'loss': 1.312, 'grad_norm': 0.3754749000072479, 'learning_rate': 0.0002821994083869845, 'epoch': 0.59}
{'loss': 1.2753, 'grad_norm': 0.41396504640579224, 'learning_rate': 0.00028219418827214195, 'epoch': 0.59}
{'loss': 1.3403, 'grad_norm': 0.4199111759662628, 'learning_rate': 0.0002821889681572994, 'epoch': 0.59}
{'loss': 1.2967, 'grad_norm': 0.4467692971229553, 'learning_rate': 0.0002821837480424569, 'epoch': 0.59}
{'loss': 1.2993, 'grad_norm': 0.3816058039665222, 'learning_rate': 0.0002821785279276144, 'epoch': 0.59}
{'loss': 1.2926, 'grad_norm': 0.35414883494377136, 'learning_rate': 0.0002821733078127719, 'epoch': 0.59}
{'loss': 1.3314, 'grad_norm': 0.3406578600406647, 'learning_rate': 0.00028216808769792934, 'epoch': 0.59}
{'loss': 1.3106, 'grad_norm': 0.3275447189807892, 'learning_rate': 0.0002821628675830868, 'epoch': 0.59}
{'loss': 1.3512, 'grad_norm': 0.38276776671409607, 'learning_rate': 0.0002821576474682443, 'epoch': 0.59}
{'loss': 1.2455, 'grad_norm': 0.42065101861953735, 'learning_rate': 0.0002821524273534018, 'epoch': 0.59}
{'loss': 1.342, 'grad_norm': 0.3772090673446655, 'learning_rate': 0.0002821472072385592, 'epoch': 0.6}
{'loss': 1.2918, 'grad_norm': 0.3169872760772705, 'learning_rate': 0.00028214198712371666, 'epoch': 0.6}
{'loss': 1.3205, 'grad_norm': 0.41098639369010925, 'learning_rate': 0.00028213676700887416, 'epoch': 0.6}
{'loss': 1.3163, 'grad_norm': 0.44528260827064514, 'learning_rate': 0.00028213154689403166, 'epoch': 0.6}
{'loss': 1.3207, 'grad_norm': 0.40096980333328247, 'learning_rate': 0.0002821263267791891, 'epoch': 0.6}
{'loss': 1.2972, 'grad_norm': 0.3410196006298065, 'learning_rate': 0.00028212110666434655, 'epoch': 0.6}
{'loss': 1.326, 'grad_norm': 0.3211318254470825, 'learning_rate': 0.00028211588654950405, 'epoch': 0.6}
{'loss': 1.2868, 'grad_norm': 0.3749048113822937, 'learning_rate': 0.00028211066643466155, 'epoch': 0.6}
{'loss': 1.2937, 'grad_norm': 0.3629721403121948, 'learning_rate': 0.000282105446319819, 'epoch': 0.6}
{'loss': 1.3271, 'grad_norm': 0.32892632484436035, 'learning_rate': 0.0002821002262049765, 'epoch': 0.6}
{'loss': 1.3203, 'grad_norm': 0.3382824659347534, 'learning_rate': 0.00028209500609013393, 'epoch': 0.6}
{'loss': 1.3009, 'grad_norm': 0.32630065083503723, 'learning_rate': 0.00028208978597529143, 'epoch': 0.6}
{'loss': 1.3134, 'grad_norm': 0.36343494057655334, 'learning_rate': 0.00028208456586044893, 'epoch': 0.6}
{'loss': 1.3392, 'grad_norm': 0.3598346710205078, 'learning_rate': 0.0002820793457456064, 'epoch': 0.6}
{'loss': 1.3086, 'grad_norm': 0.31962645053863525, 'learning_rate': 0.0002820741256307638, 'epoch': 0.6}
{'loss': 1.3147, 'grad_norm': 0.3435530662536621, 'learning_rate': 0.0002820689055159213, 'epoch': 0.6}
{'loss': 1.2898, 'grad_norm': 0.39213046431541443, 'learning_rate': 0.0002820636854010788, 'epoch': 0.6}
{'loss': 1.3094, 'grad_norm': 0.3270851969718933, 'learning_rate': 0.00028205846528623626, 'epoch': 0.6}
{'loss': 1.3212, 'grad_norm': 0.4017948806285858, 'learning_rate': 0.00028205324517139376, 'epoch': 0.6}
{'loss': 1.3275, 'grad_norm': 0.3671064078807831, 'learning_rate': 0.0002820480250565512, 'epoch': 0.6}
{'loss': 1.3276, 'grad_norm': 0.36101147532463074, 'learning_rate': 0.0002820428049417087, 'epoch': 0.6}
{'loss': 1.3279, 'grad_norm': 0.3374364376068115, 'learning_rate': 0.00028203758482686614, 'epoch': 0.6}
{'loss': 1.3309, 'grad_norm': 0.30531078577041626, 'learning_rate': 0.00028203236471202364, 'epoch': 0.6}
{'loss': 1.3521, 'grad_norm': 0.37419676780700684, 'learning_rate': 0.0002820271445971811, 'epoch': 0.6}
{'loss': 1.3417, 'grad_norm': 0.4683058261871338, 'learning_rate': 0.0002820219244823386, 'epoch': 0.6}
{'loss': 1.3605, 'grad_norm': 0.34782674908638, 'learning_rate': 0.0002820167043674961, 'epoch': 0.6}
{'loss': 1.3441, 'grad_norm': 0.36289092898368835, 'learning_rate': 0.00028201148425265353, 'epoch': 0.6}
{'loss': 1.3275, 'grad_norm': 0.34524694085121155, 'learning_rate': 0.000282006264137811, 'epoch': 0.6}
{'loss': 1.3456, 'grad_norm': 0.3888259530067444, 'learning_rate': 0.00028200104402296847, 'epoch': 0.6}
{'loss': 1.3721, 'grad_norm': 0.34559956192970276, 'learning_rate': 0.00028199582390812597, 'epoch': 0.6}
{'loss': 1.3927, 'grad_norm': 0.3754734396934509, 'learning_rate': 0.0002819906037932834, 'epoch': 0.6}
{'loss': 1.2256, 'grad_norm': 0.356018990278244, 'learning_rate': 0.0002819853836784409, 'epoch': 0.6}
{'loss': 1.3011, 'grad_norm': 0.36962127685546875, 'learning_rate': 0.00028198016356359836, 'epoch': 0.6}
{'loss': 1.3182, 'grad_norm': 0.8552842140197754, 'learning_rate': 0.00028197494344875585, 'epoch': 0.6}
{'loss': 1.306, 'grad_norm': 0.4243341386318207, 'learning_rate': 0.0002819697233339133, 'epoch': 0.6}
{'loss': 1.2658, 'grad_norm': 0.42920950055122375, 'learning_rate': 0.0002819645032190708, 'epoch': 0.6}
{'loss': 1.3011, 'grad_norm': 0.3491406738758087, 'learning_rate': 0.0002819592831042283, 'epoch': 0.6}
{'loss': 1.3298, 'grad_norm': 0.359620064496994, 'learning_rate': 0.00028195406298938574, 'epoch': 0.6}
{'loss': 1.3375, 'grad_norm': 0.35224008560180664, 'learning_rate': 0.00028194884287454324, 'epoch': 0.6}
{'loss': 1.3462, 'grad_norm': 0.37566423416137695, 'learning_rate': 0.0002819436227597007, 'epoch': 0.6}
{'loss': 1.3418, 'grad_norm': 0.3566097021102905, 'learning_rate': 0.0002819384026448582, 'epoch': 0.6}
{'loss': 1.2969, 'grad_norm': 0.38953280448913574, 'learning_rate': 0.0002819331825300156, 'epoch': 0.6}
{'loss': 1.3079, 'grad_norm': 0.38968804478645325, 'learning_rate': 0.0002819279624151731, 'epoch': 0.6}
{'loss': 1.3267, 'grad_norm': 0.3307543396949768, 'learning_rate': 0.00028192274230033057, 'epoch': 0.6}
{'loss': 1.2512, 'grad_norm': 0.35104137659072876, 'learning_rate': 0.00028191752218548806, 'epoch': 0.6}
{'loss': 1.3119, 'grad_norm': 0.3385739326477051, 'learning_rate': 0.00028191230207064556, 'epoch': 0.6}
{'loss': 1.3051, 'grad_norm': 0.3330623507499695, 'learning_rate': 0.000281907081955803, 'epoch': 0.6}
{'loss': 1.291, 'grad_norm': 0.33332085609436035, 'learning_rate': 0.00028190186184096045, 'epoch': 0.6}
{'loss': 1.2876, 'grad_norm': 0.3401873707771301, 'learning_rate': 0.00028189664172611795, 'epoch': 0.6}
{'loss': 1.3199, 'grad_norm': 0.3745177090167999, 'learning_rate': 0.00028189142161127545, 'epoch': 0.6}
{'loss': 1.2961, 'grad_norm': 0.34634754061698914, 'learning_rate': 0.0002818862014964329, 'epoch': 0.6}
{'loss': 1.2991, 'grad_norm': 0.3265351951122284, 'learning_rate': 0.0002818809813815904, 'epoch': 0.6}
{'loss': 1.2999, 'grad_norm': 0.3657427132129669, 'learning_rate': 0.00028187576126674784, 'epoch': 0.6}
{'loss': 1.3223, 'grad_norm': 0.34959807991981506, 'learning_rate': 0.00028187054115190533, 'epoch': 0.6}
{'loss': 1.2822, 'grad_norm': 0.37985262274742126, 'learning_rate': 0.0002818653210370628, 'epoch': 0.6}
{'loss': 1.3166, 'grad_norm': 0.3525504767894745, 'learning_rate': 0.0002818601009222203, 'epoch': 0.6}
{'loss': 1.3224, 'grad_norm': 0.35495343804359436, 'learning_rate': 0.0002818548808073777, 'epoch': 0.6}
{'loss': 1.2834, 'grad_norm': 0.35317227244377136, 'learning_rate': 0.0002818496606925352, 'epoch': 0.6}
{'loss': 1.271, 'grad_norm': 0.33253759145736694, 'learning_rate': 0.0002818444405776927, 'epoch': 0.61}
{'loss': 1.301, 'grad_norm': 0.3330190181732178, 'learning_rate': 0.00028183922046285016, 'epoch': 0.61}
{'loss': 1.2903, 'grad_norm': 0.30605748295783997, 'learning_rate': 0.0002818340003480076, 'epoch': 0.61}
{'loss': 1.2832, 'grad_norm': 0.3257094621658325, 'learning_rate': 0.0002818287802331651, 'epoch': 0.61}
{'loss': 1.349, 'grad_norm': 0.4116930067539215, 'learning_rate': 0.0002818235601183226, 'epoch': 0.61}
{'loss': 1.3296, 'grad_norm': 0.3337039649486542, 'learning_rate': 0.00028181834000348005, 'epoch': 0.61}
{'loss': 1.3178, 'grad_norm': 0.33215081691741943, 'learning_rate': 0.0002818131198886375, 'epoch': 0.61}
